Semester,Course Number,English Title,Teaching Language,ECTS Points,Course Type,Course Location,Teaching Method,Course Duration,Exam Location,Evaluation Method,Exam Duration,Allowed Aids,Grading Method,Point Restriction,Course Responsible,Department,Course Website,Registration,Green Dyst Participation
Semester,Course Number,,,,,,,,,,,,,,,,,,
2017-2018,KU010,,,,,,,,,,,,,,,,,,
2017-2018,KU011,,,,,,,,,,,,,,,,,,
2017-2018,KU012,,,,,,,,,,,,,,,,,,
2017-2018,KU015,,,,,,,,,,,,,,,,,,
2017-2018,KU027,,,,,,,,,,,,,,,,,,
2017-2018,KU028,,,,,,,,,,,,,,,,,,
2017-2018,KU101,,,,,,,,,,,,,,,,,,
2017-2018,KU103,,,,,,,,,,,,,,,,,,
2017-2018,KU105,,,,,,,,,,,,,,,,,,
2017-2018,KU180,,,,,,,,,,,,,,,,,,
2017-2018,KU181,,,,,,,,,,,,,,,,,,
2018-2019,01003,,,,,,,,,,,,,,,,,,
2018-2019,01005,,,,,,,,,,,,,,,,,,
2018-2019,01006,,,,,,,,,,,,,,,,,,
2018-2019,01015,,,,,,,,,,,,,,,,,,
2018-2019,01016,,,,,,,,,,,,,,,,,,
2018-2019,01017,,,,,,,,,,,,,,,,,,
2018-2019,01018,,,,,,,,,,,,,,,,,,
2018-2019,01019,,,,,,,,,,,,,,,,,,
2018-2019,01025,,,,,,,,,,,,,,,,,,
2018-2019,01034,,,,,,,,,,,,,,,,,,
2018-2019,01035,,,,,,,,,,,,,,,,,,
2018-2019,01036,,,,,,,,,,,,,,,,,,
2018-2019,01037,,,,,,,,,,,,,,,,,,
2018-2019,01125,,,,,,,,,,,,,,,,,,
2018-2019,01227,,,,,,,,,,,,,,,,,,
2018-2019,01237,,,,,,,,,,,,,,,,,,
2018-2019,01238,,,,,,,,,,,,,,,,,,
2018-2019,01257,,,,,,,,,,,,,,,,,,
2018-2019,01325,,,,,,,,,,,,,,,,,,
2018-2019,01405,,,,,,,,,,,,,,,,,,
2018-2019,01410,,,,,,,,,,,,,,,,,,
2018-2019,01415,,,,,,,,,,,,,,,,,,
2018-2019,01418,,,,,,,,,,,,,,,,,,
2018-2019,01426,,,,,,,,,,,,,,,,,,
2018-2019,01427,,,,,,,,,,,,,,,,,,
2018-2019,01527,,,,,,,,,,,,,,,,,,
2018-2019,01604,,,,,,,,,,,,,,,,,,
2018-2019,01606,,,,,,,,,,,,,,,,,,
2018-2019,01617,,,,,,,,,,,,,,,,,,
2018-2019,01618,,,,,,,,,,,,,,,,,,
2018-2019,01666,,,,,,,,,,,,,,,,,,
2018-2019,01715,,,,,,,,,,,,,,,,,,
2018-2019,01716,,,,,,,,,,,,,,,,,,
2018-2019,01901,,,,,,,,,,,,,,,,,,
2018-2019,01904,,,,,,,,,,,,,,,,,,
2018-2019,01920,,,,,,,,,,,,,,,,,,
2018-2019,02101,,,,,,,,,,,,,,,,,,
2018-2019,02102,,,,,,,,,,,,,,,,,,
2018-2019,02105,,,,,,,,,,,,,,,,,,
2018-2019,02110,,,,,,,,,,,,,,,,,,
2018-2019,02121,,,,,,,,,,,,,,,,,,
2018-2019,02122,,,,,,,,,,,,,,,,,,
2018-2019,02128,,,,,,,,,,,,,,,,,,
2018-2019,02132,,,,,,,,,,,,,,,,,,
2018-2019,02135,,,,,,,,,,,,,,,,,,
2018-2019,02138,,,,,,,,,,,,,,,,,,
2018-2019,02139,,,,,,,,,,,,,,,,,,
2018-2019,02141,,,,,,,,,,,,,,,,,,
2018-2019,02148,,,,,,,,,,,,,,,,,,
2018-2019,02155,,,,,,,,,,,,,,,,,,
2018-2019,02156,,,,,,,,,,,,,,,,,,
2018-2019,02157,,,,,,,,,,,,,,,,,,
2018-2019,02158,,,,,,,,,,,,,,,,,,
2018-2019,02159,,,,,,,,,,,,,,,,,,
2018-2019,02160,,,,,,,,,,,,,,,,,,
2018-2019,02161,,,,,,,,,,,,,,,,,,
2018-2019,02162,,,,,,,,,,,,,,,,,,
2018-2019,02170,,,,,,,,,,,,,,,,,,
2018-2019,02180,,,,,,,,,,,,,,,,,,
2018-2019,02190,,,,,,,,,,,,,,,,,,
2018-2019,02191,,,,,,,,,,,,,,,,,,
2018-2019,02192,,,,,,,,,,,,,,,,,,
2018-2019,02193,,,,,,,,,,,,,,,,,,
2018-2019,02203,,,,,,,,,,,,,,,,,,
2018-2019,02204,,,,,,,,,,,,,,,,,,
2018-2019,02205,,,,,,,,,,,,,,,,,,
2018-2019,02209,,,,,,,,,,,,,,,,,,
2018-2019,02211,,,,,,,,,,,,,,,,,,
2018-2019,02213,,,,,,,,,,,,,,,,,,
2018-2019,02217,,,,,,,,,,,,,,,,,,
2018-2019,02220,,,,,,,,,,,,,,,,,,
2018-2019,02223,,,,,,,,,,,,,,,,,,
2018-2019,02224,,,,,,,,,,,,,,,,,,
2018-2019,02232,,,,,,,,,,,,,,,,,,
2018-2019,02233,,,,,,,,,,,,,,,,,,
2018-2019,02234,,,,,,,,,,,,,,,,,,
2018-2019,02238,,,,,,,,,,,,,,,,,,
2018-2019,02239,,,,,,,,,,,,,,,,,,
2018-2019,02242,,,,,,,,,,,,,,,,,,
2018-2019,02244,,,,,,,,,,,,,,,,,,
2018-2019,02246,,,,,,,,,,,,,,,,,,
2018-2019,02247,,,,,,,,,,,,,,,,,,
2018-2019,02267,,,,,,,,,,,,,,,,,,
2018-2019,02268,,,,,,,,,,,,,,,,,,
2018-2019,02269,,,,,,,,,,,,,,,,,,
2018-2019,02282,,,,,,,,,,,,,,,,,,
2018-2019,02284,,,,,,,,,,,,,,,,,,
2018-2019,02285,,,,,,,,,,,,,,,,,,
2018-2019,02287,,,,,,,,,,,,,,,,,,
2018-2019,02291,,,,,,,,,,,,,,,,,,
2018-2019,02312,,,,,,,,,,,,,,,,,,
2018-2019,02313,,,,,,,,,,,,,,,,,,
2018-2019,02314,,,,,,,,,,,,,,,,,,
2018-2019,02315,,,,,,,,,,,,,,,,,,
2018-2019,02318,,,,,,,,,,,,,,,,,,
2018-2019,02320,,,,,,,,,,,,,,,,,,
2018-2019,02321,,,,,,,,,,,,,,,,,,
2018-2019,02323,,,,,,,,,,,,,,,,,,
2018-2019,02324,,,,,,,,,,,,,,,,,,
2018-2019,02326,,,,,,,,,,,,,,,,,,
2018-2019,02327,,,,,,,,,,,,,,,,,,
2018-2019,02332,,,,,,,,,,,,,,,,,,
2018-2019,02334,,,,,,,,,,,,,,,,,,
2018-2019,02346,,,,,,,,,,,,,,,,,,
2018-2019,02362,,,,,,,,,,,,,,,,,,
2018-2019,02363,,,,,,,,,,,,,,,,,,
2018-2019,02369,,,,,,,,,,,,,,,,,,
2018-2019,02393,,,,,,,,,,,,,,,,,,
2018-2019,02402,,,,,,,,,,,,,,,,,,
2018-2019,02403,,,,,,,,,,,,,,,,,,
2018-2019,02404,,,,,,,,,,,,,,,,,,
2018-2019,02405,,,,,,,,,,,,,,,,,,
2018-2019,02406,,,,,,,,,,,,,,,,,,
2018-2019,02407,,,,,,,,,,,,,,,,,,
2018-2019,02409,,,,,,,,,,,,,,,,,,
2018-2019,02411,,,,,,,,,,,,,,,,,,
2018-2019,02413,,,,,,,,,,,,,,,,,,
2018-2019,02417,,,,,,,,,,,,,,,,,,
2018-2019,02418,,,,,,,,,,,,,,,,,,
2018-2019,02421,,,,,,,,,,,,,,,,,,
2018-2019,02424,,,,,,,,,,,,,,,,,,
2018-2019,02425,,,,,,,,,,,,,,,,,,
2018-2019,02427,,,,,,,,,,,,,,,,,,
2018-2019,02429,,,,,,,,,,,,,,,,,,
2018-2019,02431,,,,,,,,,,,,,,,,,,
2018-2019,02435,,,,,,,,,,,,,,,,,,
2018-2019,02441,,,,,,,,,,,,,,,,,,
2018-2019,02443,,,,,,,,,,,,,,,,,,
2018-2019,02450,,,,,,,,,,,,,,,,,,
2018-2019,02451,,,,,,,,,,,,,,,,,,
2018-2019,02452,,,,,,,,,,,,,,,,,,
2018-2019,02454,,,,,,,,,,,,,,,,,,
2018-2019,02455,,,,,,,,,,,,,,,,,,
2018-2019,02456,,,,,,,,,,,,,,,,,,
2018-2019,02457,,,,,,,,,,,,,,,,,,
2018-2019,02458,,,,,,,,,,,,,,,,,,
2018-2019,02460,,,,,,,,,,,,,,,,,,
2018-2019,02461,,,,,,,,,,,,,,,,,,
2018-2019,02462,,,,,,,,,,,,,,,,,,
2018-2019,02464,,,,,,,,,,,,,,,,,,
2018-2019,02502,,,,,,,,,,,,,,,,,,
2018-2019,02504,,,,,,,,,,,,,,,,,,
2018-2019,02505,,,,,,,,,,,,,,,,,,
2018-2019,02506,,,,,,,,,,,,,,,,,,
2018-2019,02507,,,,,,,,,,,,,,,,,,
2018-2019,02508,,,,,,,,,,,,,,,,,,
2018-2019,02512,,,,,,,,,,,,,,,,,,
2018-2019,02513,,,,,,,,,,,,,,,,,,
2018-2019,02515,,,,,,,,,,,,,,,,,,
2018-2019,02525,,,,,,,,,,,,,,,,,,
2018-2019,02526,,,,,,,,,,,,,,,,,,
2018-2019,02561,,,,,,,,,,,,,,,,,,
2018-2019,02562,,,,,,,,,,,,,,,,,,
2018-2019,02564,,,,,,,,,,,,,,,,,,
2018-2019,02565,,,,,,,,,,,,,,,,,,
2018-2019,02580,,,,,,,,,,,,,,,,,,
2018-2019,02582,,,,,,,,,,,,,,,,,,
2018-2019,02586,,,,,,,,,,,,,,,,,,
2018-2019,02601,,,,,,,,,,,,,,,,,,
2018-2019,02610,,,,,,,,,,,,,,,,,,
2018-2019,02612,,,,,,,,,,,,,,,,,,
2018-2019,02614,,,,,,,,,,,,,,,,,,
2018-2019,02616,,,,,,,,,,,,,,,,,,
2018-2019,02619,,,,,,,,,,,,,,,,,,
2018-2019,02623,,,,,,,,,,,,,,,,,,
2018-2019,02624,,,,,,,,,,,,,,,,,,
2018-2019,02625,,,,,,,,,,,,,,,,,,
2018-2019,02631,,,,,,,,,,,,,,,,,,
2018-2019,02632,,,,,,,,,,,,,,,,,,
2018-2019,02633,,,,,,,,,,,,,,,,,,
2018-2019,02634,,,,,,,,,,,,,,,,,,
2018-2019,02635,,,,,,,,,,,,,,,,,,
2018-2019,02686,,,,,,,,,,,,,,,,,,
2018-2019,02687,,,,,,,,,,,,,,,,,,
2018-2019,02689,,,,,,,,,,,,,,,,,,
2018-2019,02692,,,,,,,,,,,,,,,,,,
2018-2019,02805,,,,,,,,,,,,,,,,,,
2018-2019,02806,,,,,,,,,,,,,,,,,,
2018-2019,02807,,,,,,,,,,,,,,,,,,
2018-2019,02808,,,,,,,,,,,,,,,,,,
2018-2019,02809,,,,,,,,,,,,,,,,,,
2018-2019,02823,,,,,,,,,,,,,,,,,,
2018-2019,02826,,,,,,,,,,,,,,,,,,
2018-2019,02830,,,,,,,,,,,,,,,,,,
2018-2019,02840,,,,,,,,,,,,,,,,,,
2018-2019,02841,,,,,,,,,,,,,,,,,,
2018-2019,02901,,,,,,,,,,,,,,,,,,
2018-2019,02904,,,,,,,,,,,,,,,,,,
2018-2019,02910,,,,,,,,,,,,,,,,,,
2018-2019,02913,,,,,,,,,,,,,,,,,,
2018-2019,02923,,,,,,,,,,,,,,,,,,
2018-2019,02935,,,,,,,,,,,,,,,,,,
2018-2019,02936,,,,,,,,,,,,,,,,,,
2018-2019,02938,,,,,,,,,,,,,,,,,,
2018-2019,02940,,,,,,,,,,,,,,,,,,
2018-2019,02941,,,,,,,,,,,,,,,,,,
2018-2019,02946,,,,,,,,,,,,,,,,,,
2018-2019,02947,,,,,,,,,,,,,,,,,,
2018-2019,02948,,,,,,,,,,,,,,,,,,
2018-2019,02949,,,,,,,,,,,,,,,,,,
2018-2019,02950,,,,,,,,,,,,,,,,,,
2018-2019,02952,,,,,,,,,,,,,,,,,,
2018-2019,02953,,,,,,,,,,,,,,,,,,
2018-2019,02955,,,,,,,,,,,,,,,,,,
2018-2019,02957,,,,,,,,,,,,,,,,,,
2018-2019,02960,,,,,,,,,,,,,,,,,,
2018-2019,02961,,,,,,,,,,,,,,,,,,
2018-2019,02964,,,,,,,,,,,,,,,,,,
2018-2019,10018,,,,,,,,,,,,,,,,,,
2018-2019,10020,,,,,,,,,,,,,,,,,,
2018-2019,10022,,,,,,,,,,,,,,,,,,
2018-2019,10024,,,,,,,,,,,,,,,,,,
2018-2019,10031,,,,,,,,,,,,,,,,,,
2018-2019,10033,,,,,,,,,,,,,,,,,,
2018-2019,10034,,,,,,,,,,,,,,,,,,
2018-2019,10036,,,,,,,,,,,,,,,,,,
2018-2019,10041,,,,,,,,,,,,,,,,,,
2018-2019,10044,,,,,,,,,,,,,,,,,,
2018-2019,10050,,,,,,,,,,,,,,,,,,
2018-2019,10052,,,,,,,,,,,,,,,,,,
2018-2019,10054,,,,,,,,,,,,,,,,,,
2018-2019,10102,,,,,,,,,,,,,,,,,,
2018-2019,10103,,,,,,,,,,,,,,,,,,
2018-2019,10104,,,,,,,,,,,,,,,,,,
2018-2019,10112,,,,,,,,,,,,,,,,,,
2018-2019,10122,,,,,,,,,,,,,,,,,,
2018-2019,10200,,,,,,,,,,,,,,,,,,
2018-2019,10209,,,,,,,,,,,,,,,,,,
2018-2019,10220,,,,,,,,,,,,,,,,,,
2018-2019,10240,,,,,,,,,,,,,,,,,,
2018-2019,10250,,,,,,,,,,,,,,,,,,
2018-2019,10260,,,,,,,,,,,,,,,,,,
2018-2019,10302,,,,,,,,,,,,,,,,,,
2018-2019,10303,,,,,,,,,,,,,,,,,,
2018-2019,10304,,,,,,,,,,,,,,,,,,
2018-2019,10305,,,,,,,,,,,,,,,,,,
2018-2019,10306,,,,,,,,,,,,,,,,,,
2018-2019,10314,,,,,,,,,,,,,,,,,,
2018-2019,10315,,,,,,,,,,,,,,,,,,
2018-2019,10331,,,,,,,,,,,,,,,,,,
2018-2019,10333,,,,,,,,,,,,,,,,,,
2018-2019,10337,,,,,,,,,,,,,,,,,,
2018-2019,10346,,,,,,,,,,,,,,,,,,
2018-2019,10347,,,,,,,,,,,,,,,,,,
2018-2019,10350,,,,,,,,,,,,,,,,,,
2018-2019,10380,,,,,,,,,,,,,,,,,,
2018-2019,10384,,,,,,,,,,,,,,,,,,
2018-2019,10386,,,,,,,,,,,,,,,,,,
2018-2019,10400,,,,,,,,,,,,,,,,,,
2018-2019,10401,,,,,,,,,,,,,,,,,,
2018-2019,10405,,,,,,,,,,,,,,,,,,
2018-2019,10420,,,,,,,,,,,,,,,,,,
2018-2019,10467,,,,,,,,,,,,,,,,,,
2018-2019,10501,,,,,,,,,,,,,,,,,,
2018-2019,10506,,,,,,,,,,,,,,,,,,
2018-2019,10508,,,,,,,,,,,,,,,,,,
2018-2019,10512,,,,,,,,,,,,,,,,,,
2018-2019,10514,,,,,,,,,,,,,,,,,,
2018-2019,10520,,,,,,,,,,,,,,,,,,
2018-2019,10530,,,,,,,,,,,,,,,,,,
2018-2019,10540,,,,,,,,,,,,,,,,,,
2018-2019,10550,,,,,,,,,,,,,,,,,,
2018-2019,10603,,,,,,,,,,,,,,,,,,
2018-2019,10605,,,,,,,,,,,,,,,,,,
2018-2019,10610,,,,,,,,,,,,,,,,,,
2018-2019,10720,,,,,,,,,,,,,,,"of Physics Undervisningssprog Dansk Point( ECTS ) 5 Kursustype Bachelor Skemaplacering Juni Undervisningens placering Campus Lyngby Undervisningsform Forskningsarbejde med vejledning i en forskningsgruppe Kursets varighed 3-uger Eksamensplacering Aftales med underviser Evalueringsform Mundtlig eksamen og bedømmelse af rapport(er) Bedømmelsesform bestået/ikke bestået , intern bedømmelse Pointspærring 10721 . 10722 Kursusansvarlig Søren Schmidt , Lyngby Campus, Bygning 307, Tlf. (+45) 4525 3218 , ssch@fysik.dtu.dk Institut 10 Institut for Fysik Kursushjemmeside http://www.fysik.dtu.dk/sommerkurser Tilmelding I studieplanlæggeren Hos kursusansvarlig, se proceduren på http:/​​/​​www.fysik.dtu.dk/​​sommerkurser Mulighed for GRØN DYST deltagelse Dette kursus giver den studerende en mulighed for at lave eller forberede et projekt som kan deltage i DTUs studenterkonference om bæredygtighed, klimateknologi og miljø (GRØN DYST). Se mere på http://www.groendyst.dtu.dk",,,
2018-2019,10721,,,,,,,,,,,,,,,"of Physics Undervisningssprog Dansk Point( ECTS ) 5 Kursustype Bachelor Skemaplacering Juli Undervisningens placering Campus Lyngby Undervisningsform Forskningsarbejde med vejledning i en forskningsgruppe Kursets varighed 3-uger Eksamensplacering Aftales med underviser Evalueringsform Mundtlig eksamen og bedømmelse af rapport(er) Bedømmelsesform bestået/ikke bestået , intern bedømmelse Pointspærring 10720 . 10722 Kursusansvarlig Søren Schmidt , Lyngby Campus, Bygning 307, Tlf. (+45) 4525 3218 , ssch@fysik.dtu.dk Institut 10 Institut for Fysik Kursushjemmeside http://www.fysik.dtu.dk/sommerkurser Tilmelding I studieplanlæggeren Hos kursusansvarlig, se proceduren på http:/​​/​​www.fysik.dtu.dk/​​sommerkurser Mulighed for GRØN DYST deltagelse Dette kursus giver den studerende en mulighed for at lave eller forberede et projekt som kan deltage i DTUs studenterkonference om bæredygtighed, klimateknologi og miljø (GRØN DYST). Se mere på http://www.groendyst.dtu.dk",,,
2018-2019,10722,,,,,,,,,,,,,,,"of Physics Undervisningssprog Dansk Point( ECTS ) 5 Kursustype Bachelor Skemaplacering August Undervisningens placering Campus Lyngby Undervisningsform Forskningsarbejde med vejledning i en forskningsgruppe Kursets varighed 3-uger Eksamensplacering Aftales med underviser Evalueringsform Mundtlig eksamen og bedømmelse af rapport(er) Bedømmelsesform bestået/ikke bestået , intern bedømmelse Pointspærring 10720 . 10721 Kursusansvarlig Søren Schmidt , Lyngby Campus, Bygning 307, Tlf. (+45) 4525 3218 , ssch@fysik.dtu.dk Institut 10 Institut for Fysik Kursushjemmeside http://www.fysik.dtu.dk/sommerkurser Tilmelding I studieplanlæggeren Hos kursusansvarlig, se proceduren på http:/​​/​​www.fysik.dtu.dk/​​sommerkurser Mulighed for GRØN DYST deltagelse Dette kursus giver den studerende en mulighed for at lave eller forberede et projekt som kan deltage i DTUs studenterkonference om bæredygtighed, klimateknologi og miljø (GRØN DYST). Se mere på http://www.groendyst.dtu.dk",,,
2018-2019,10730,,,,,,,,,,,,,,,"of Physics Undervisningssprog Engelsk Point( ECTS ) 5 Kursustype Kandidat Skemaplacering Juni Undervisningens placering Campus Lyngby Undervisningsform Forskningsarbejde med vejledning i en forskningsgruppe Kursets varighed 3-uger Eksamensplacering Aftales med underviser Evalueringsform Mundtlig eksamen og bedømmelse af rapport(er) Hjælpemidler Alle hjælpemidler er tilladt Bedømmelsesform bestået/ikke bestået , intern bedømmelse Pointspærring 10731 . 10732 Kursusansvarlig Søren Schmidt , Lyngby Campus, Bygning 307, Tlf. (+45) 4525 3218 , ssch@fysik.dtu.dk Institut 10 Institut for Fysik Kursushjemmeside http://www.fysik.dtu.dk/sommerkurser Tilmelding I studieplanlæggeren Hos kursusansvarlig, se proceduren på http:/​​/​​www.fysik.dtu.dk/​​sommerkurser Mulighed for GRØN DYST deltagelse Dette kursus giver den studerende en mulighed for at lave eller forberede et projekt som kan deltage i DTUs studenterkonference om bæredygtighed, klimateknologi og miljø (GRØN DYST). Se mere på http://www.groendyst.dtu.dk",,,
2018-2019,10731,,,,,,,,,,,,,,,"of Physics Undervisningssprog Engelsk Point( ECTS ) 5 Kursustype Kandidat Skemaplacering Juli Undervisningens placering Campus Lyngby Undervisningsform Forskningsarbejde med vejledning i en forskningsgruppe Kursets varighed 3-uger Eksamensplacering Aftales med underviser Evalueringsform Mundtlig eksamen og bedømmelse af rapport(er) Hjælpemidler Alle hjælpemidler er tilladt Bedømmelsesform bestået/ikke bestået , intern bedømmelse Pointspærring 10730 . 10732 Kursusansvarlig Søren Schmidt , Lyngby Campus, Bygning 307, Tlf. (+45) 4525 3218 , ssch@fysik.dtu.dk Institut 10 Institut for Fysik Kursushjemmeside http://www.fysik.dtu.dk/sommerkurser Tilmelding I studieplanlæggeren Hos kursusansvarlig, se proceduren på http:/​​/​​www.fysik.dtu.dk/​​sommerkurser Mulighed for GRØN DYST deltagelse Dette kursus giver den studerende en mulighed for at lave eller forberede et projekt som kan deltage i DTUs studenterkonference om bæredygtighed, klimateknologi og miljø (GRØN DYST). Se mere på http://www.groendyst.dtu.dk",,,
2018-2019,10732,,,,,,,,,,,,,,,"of Physics Undervisningssprog Engelsk Point( ECTS ) 5 Kursustype Kandidat Skemaplacering August Undervisningens placering Campus Lyngby Undervisningsform Forskningsarbejde med vejledning i en forskningsgruppe Kursets varighed 3-uger Eksamensplacering Aftales med underviser Evalueringsform Mundtlig eksamen og bedømmelse af rapport(er) Hjælpemidler Alle hjælpemidler er tilladt Bedømmelsesform bestået/ikke bestået , intern bedømmelse Pointspærring 10730 . 10731 Kursusansvarlig Søren Schmidt , Lyngby Campus, Bygning 307, Tlf. (+45) 4525 3218 , ssch@fysik.dtu.dk Institut 10 Institut for Fysik Kursushjemmeside http://www.fysik.dtu.dk/sommerkurser Tilmelding I studieplanlæggeren Hos kursusansvarlig, se proceduren på http:/​​/​​www.fysik.dtu.dk/​​sommerkurser Mulighed for GRØN DYST deltagelse Dette kursus giver den studerende en mulighed for at lave eller forberede et projekt som kan deltage i DTUs studenterkonference om bæredygtighed, klimateknologi og miljø (GRØN DYST). Se mere på http://www.groendyst.dtu.dk",,,
2018-2019,10811,,,,,,,,,,,,,,,,,,
2018-2019,10814,,,,,,,,,,,,,,,,,,
2018-2019,10816,,,,,,,,,,,,,,,,,,
2018-2019,10900,,,,,,,,,,,,,,,,,,
2018-2019,10910,,,,,,,,,,,,,,,,,,
2018-2019,10916,,,,,,,,,,,,,,,,,,
2018-2019,10935,,,,,,,,,,,,,,,,,,
2018-2019,11000,,,,,,,,,,,,,,,,,,
2018-2019,11004,,,,,,,,,,,,,,,,,,
2018-2019,11010,,,,,,,,,,,,,,,,,,
2018-2019,11020,,,,,,,,,,,,,,,,,,
2018-2019,11022,,,,,,,,,,,,,,,,,,
2018-2019,11023,,,,,,,,,,,,,,,,,,
2018-2019,11031,,,,,,,,,,,,,,,,,,
2018-2019,11034,,,,,,,,,,,,,,,,,,
2018-2019,11035,,,,,,,,,,,,,,,,,,
2018-2019,11050,,,,,,,,,,,,,,,,,,
2018-2019,11066,,,,,,,,,,,,,,,,,,
2018-2019,11080,,,,,,,,,,,,,,,,,,
2018-2019,11108,,,,,,,,,,,,,,,,,,
2018-2019,11110,,,,,,,,,,,,,,,,,,
2018-2019,11112,,,,,,,,,,,,,,,,,,
2018-2019,11115,,,,,,,,,,,,,,,,,,
2018-2019,11116,,,,,,,,,,,,,,,,,,
2018-2019,11117,,,,,,,,,,,,,,,,,,
2018-2019,11121,,,,,,,,,,,,,,,,,,
2018-2019,11122,,,,,,,,,,,,,,,,,,
2018-2019,11124,,,,,,,,,,,,,,,,,,
2018-2019,11127,,,,,,,,,,,,,,,,,,
2018-2019,11128,,,,,,,,,,,,,,,,,,
2018-2019,11129,,,,,,,,,,,,,,,,,,
2018-2019,11140,,,,,,,,,,,,,,,,,,
2018-2019,11141,,,,,,,,,,,,,,,,,,
2018-2019,11142,,,,,,,,,,,,,,,,,,
2018-2019,11203,,,,,,,,,,,,,,,,,,
2018-2019,11221,,,,,,,,,,,,,,,,,,
2018-2019,11222,,,,,,,,,,,,,,,,,,
2018-2019,11305,,,,,,,,,,,,,,,,,,
2018-2019,11311,,,,,,,,,,,,,,,,,,
2018-2019,11318,,,,,,,,,,,,,,,,,,
2018-2019,11319,,,,,,,,,,,,,,,,,,
2018-2019,11320,,,,,,,,,,,,,,,,,,
2018-2019,11331,,,,,,,,,,,,,,,,,,
2018-2019,11341,,,,,,,,,,,,,,,,,,
2018-2019,11342,,,,,,,,,,,,,,,,,,
2018-2019,11343,,,,,,,,,,,,,,,,,,
2018-2019,11346,,,,,,,,,,,,,,,,,,
2018-2019,11347,,,,,,,,,,,,,,,,,,
2018-2019,11351,,,,,,,,,,,,,,,,,,
2018-2019,11352,,,,,,,,,,,,,,,,,,
2018-2019,11353,,,,,,,,,,,,,,,,,,
2018-2019,11365,,,,,,,,,,,,,,,,,,
2018-2019,11374,,,,,,,,,,,,,,,,,,
2018-2019,11375,,,,,,,,,,,,,,,,,,
2018-2019,11376,,,,,,,,,,,,,,,,,,
2018-2019,11411,,,,,,,,,,,,,,,,,,
2018-2019,11412,,,,,,,,,,,,,,,,,,
2018-2019,11418,,,,,,,,,,,,,,,,,,
2018-2019,11420,,,,,,,,,,,,,,,,,,
2018-2019,11430,,,,,,,,,,,,,,,,,,
2018-2019,11440,,,,,,,,,,,,,,,,,,
2018-2019,11441,,,,,,,,,,,,,,,,,,
2018-2019,11442,,,,,,,,,,,,,,,,,,
2018-2019,11443,,,,,,,,,,,,,,,,,,
2018-2019,11450,,,,,,,,,,,,,,,,,,
2018-2019,11451,,,,,,,,,,,,,,,,,,
2018-2019,11462,,,,,,,,,,,,,,,,,,
2018-2019,11463,,,,,,,,,,,,,,,,,,
2018-2019,11464,,,,,,,,,,,,,,,,,,
2018-2019,11465,,,,,,,,,,,,,,,,,,
2018-2019,11466,,,,,,,,,,,,,,,,,,
2018-2019,11467,,,,,,,,,,,,,,,,,,
2018-2019,11522,,,,,,,,,,,,,,,,,,
2018-2019,11525,,,,,,,,,,,,,,,,,,
2018-2019,11526,,,,,,,,,,,,,,,,,,
2018-2019,11561,,,,,,,,,,,,,,,,,,
2018-2019,11562,,,,,,,,,,,,,,,,,,
2018-2019,11563,,,,,,,,,,,,,,,,,,
2018-2019,11569,,,,,,,,,,,,,,,,,,
2018-2019,11619,,,,,,,,,,,,,,,,,,
2018-2019,11621,,,,,,,,,,,,,,,,,,
2018-2019,11627,,,,,,,,,,,,,,,,,,
2018-2019,11691,,,,,,,,,,,,,,,,,,
2018-2019,11764,,,,,,,,,,,,,,,,,,
2018-2019,11767,,,,,,,,,,,,,,,,,,
2018-2019,11821,,,,,,,,,,,,,,,,,,
2018-2019,11823,,,,,,,,,,,,,,,,,,
2018-2019,11825,,,,,,,,,,,,,,,,,,
2018-2019,11829,,,,,,,,,,,,,,,,,,
2018-2019,11831,,,,,,,,,,,,,,,,,,
2018-2019,11832,,,,,,,,,,,,,,,,,,
2018-2019,11833,,,,,,,,,,,,,,,,,,
2018-2019,11834,,,,,,,,,,,,,,,,,,
2018-2019,11835,,,,,,,,,,,,,,,,,,
2018-2019,11836,,,,,,,,,,,,,,,,,,
2018-2019,11837,,,,,,,,,,,,,,,,,,
2018-2019,11853,,,,,,,,,,,,,,,,,,
2018-2019,11854,,,,,,,,,,,,,,,,,,
2018-2019,11857,,,,,,,,,,,,,,,,,,
2018-2019,11858,,,,,,,,,,,,,,,,,,
2018-2019,11859,,,,,,,,,,,,,,,,,,
2018-2019,11880,,,,,,,,,,,,,,,,,,
2018-2019,11900,,,,,,,,,,,,,,,,,,
2018-2019,11909,,,,,,,,,,,,,,,,,,
2018-2019,11911,,,,,,,,,,,,,,,,,,
2018-2019,11936,,,,,,,,,,,,,,,,,,
2018-2019,11937,,,,,,,,,,,,,,,,,,
2018-2019,11946,,,,,,,,,,,,,,,,,,
2018-2019,11951,,,,,,,,,,,,,,,,,,
2018-2019,11952,,,,,,,,,,,,,,,,,,
2018-2019,11953,,,,,,,,,,,,,,,,,,
2018-2019,11954,,,,,,,,,,,,,,,,,,
2018-2019,11955,,,,,,,,,,,,,,,,,,
2018-2019,11956,,,,,,,,,,,,,,,,,,
2018-2019,11957,,,,,,,,,,,,,,,,,,
2018-2019,11961,,,,,,,,,,,,,,,,,,
2018-2019,11966,,,,,,,,,,,,,,,,,,
2018-2019,11968,,,,,,,,,,,,,,,,,,
2018-2019,11970,,,,,,,,,,,,,,,,,,
2018-2019,11982,,,,,,,,,,,,,,,,,,
